"OCCP_H","OCCP_W","Husband_Occ","Wife_Occ","PctWomen","pct_couples"
8740,2630,"Inspectors, testers, sorters, samplers, and weighers","Designers",0.0039999085686714,0.00773558368495077
8740,4600,"Inspectors, testers, sorters, samplers, and weighers","Childcare workers",0.00844187845866264,0.0119549929676512
8740,5110,"Inspectors, testers, sorters, samplers, and weighers","Billing and posting clerks ",0.00686361782536123,0.00914205344585091
8740,2010,"Inspectors, testers, sorters, samplers, and weighers","Social workers",0.0080506324173452,0.00984528832630099
8740,4850,"Inspectors, testers, sorters, samplers, and weighers","Wholesale sales representatives",0.00754615982912921,0.00773558368495077
8740,2300,"Inspectors, testers, sorters, samplers, and weighers","Preschool and kindergarten teachers",0.00793351282561727,0.00773558368495077
8740,5240,"Inspectors, testers, sorters, samplers, and weighers","Customer service representatives",0.0262161493694411,0.0246132208157525
8740,5400,"Inspectors, testers, sorters, samplers, and weighers","Receptionists and information clerks",0.0137155732698541,0.0119549929676512
8740,2540,"Inspectors, testers, sorters, samplers, and weighers","Teacher assistants",0.0174174689155588,0.00773558368495077
8740,4610,"Inspectors, testers, sorters, samplers, and weighers","Personal care aides",0.0180755227117732,0.00773558368495077
8740,3600,"Inspectors, testers, sorters, samplers, and weighers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0175808720112518
8740,5860,"Inspectors, testers, sorters, samplers, and weighers","General office clerks",0.0375910531699237,0.0175808720112518
8740,4760,"Inspectors, testers, sorters, samplers, and weighers","Retail salespersons",0.0353467239948646,0.0133614627285513
8800,8800,"Packaging and filling machine operators and tenders","Packaging and filling machine operators and tenders",0.00293035453560277,0.0984455958549223
8810,5240,"Painting workers","Customer service representatives",0.0262161493694411,0.0461538461538462
8810,3255,"Painting workers","Registered nurses",0.0380810326360358,0.05
8810,5700,"Painting workers","Secretaries and administrative assistants",0.0539558910698879,0.0653846153846154
8965,8965,"Miscellaneous production workers","Miscellaneous production workers",0.000956927203707154,0.0420086914534042
8965,5700,"Miscellaneous production workers","Secretaries and administrative assistants",0.0539558910698879,0.0695316272332207
8965,430,"Miscellaneous production workers","Miscellaneous managers",0.00200297156471719,0.0164171897633993
8965,2310,"Miscellaneous production workers","Elementary and middle school teachers",0.0253788634874884,0.0386286817962337
8965,4700,"Miscellaneous production workers","Retail sales supervisors",0.00814868142574731,0.0207629164654756
8965,3500,"Miscellaneous production workers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0193143408981169
8965,7750,"Miscellaneous production workers","Miscellaneous assemblers and fabricators",0.00818092438748572,0.0173829068083052
8965,8740,"Miscellaneous production workers","Inspectors, testers, sorters, samplers, and weighers",0.00294280542248278,0.0101400289715113
8965,3255,"Miscellaneous production workers","Registered nurses",0.0380810326360358,0.0444229840656688
8965,4510,"Miscellaneous production workers","Hairdressers",0.00508542818086978,0.0111057460164172
8965,8320,"Miscellaneous production workers","Sewing machine operators",0.00164211783065879,0.00724287783679382
8965,7700,"Miscellaneous production workers","Production supervisors",0.00174009424004192,0.00724287783679382
8965,9620,"Miscellaneous production workers","Laborers and hand movers",0.00679191248790152,0.012071463061323
8965,5940,"Miscellaneous production workers","Miscellaneous office and administrative support workers",0.00287718009773596,0.00772573635924674
8965,310,"Miscellaneous production workers","Food service managers",0.00147129776842871,0.00627716079188798
8965,4230,"Miscellaneous production workers","Maids and housekeepers",0.0128309818361133,0.0173829068083052
8965,5810,"Miscellaneous production workers","Data entry keyers",0.00229641431738904,0.0067600193143409
8965,5610,"Miscellaneous production workers","Shipping, receiving, and traffic clerks",0.00308812492417242,0.00724287783679382
8965,5600,"Miscellaneous production workers","Production, planning, and expediting clerks",0.00263730673400422,0.0067600193143409
8965,120,"Miscellaneous production workers","Financial managers",0.00408657271681398,0.00820859488169966
8965,800,"Miscellaneous production workers","Accountants and auditors",0.0113624487251977,0.0154514727184935
8965,9640,"Miscellaneous production workers","Hand packers",0.00574144175849964,0.00965717044905843
8965,5160,"Miscellaneous production workers","Tellers",0.00675039918989423,0.0106228874939643
8965,4810,"Miscellaneous production workers","Insurance sales agents",0.00306690025969817,0.0067600193143409
8965,530,"Miscellaneous production workers","Purchasing agents",0.00224770564994574,0.00579430226943506
8965,350,"Miscellaneous production workers","Medical and health services managers",0.00360075854185243,0.0067600193143409
8965,5140,"Miscellaneous production workers","Payroll and timekeeping clerks",0.00230925534643298,0.00531144374698213
8965,5000,"Miscellaneous production workers","Office and administrative support supervisors",0.0150922090533428,0.0178657653307581
8965,3320,"Miscellaneous production workers","Diagnostic technicians",0.00413215481753206,0.00627716079188798
8965,2010,"Miscellaneous production workers","Social workers",0.0080506324173452,0.0101400289715113
8965,3640,"Miscellaneous production workers","Dental assistants",0.00471655520261091,0.00627716079188798
8965,2540,"Miscellaneous production workers","Teacher assistants",0.0174174689155588,0.0188314823756639
8965,5110,"Miscellaneous production workers","Billing and posting clerks ",0.00686361782536123,0.00820859488169966
8965,230,"Miscellaneous production workers","Education administrators",0.00458049409247976,0.00579430226943506
8965,4600,"Miscellaneous production workers","Childcare workers",0.00844187845866264,0.00917431192660551
8965,4850,"Miscellaneous production workers","Wholesale sales representatives",0.00754615982912921,0.00820859488169966
8965,630,"Miscellaneous production workers","Human resources workers",0.00656204537869936,0.0067600193143409
8965,2300,"Miscellaneous production workers","Preschool and kindergarten teachers",0.00793351282561727,0.00724287783679382
8965,3645,"Miscellaneous production workers","Medical assistants",0.00845940957048357,0.00772573635924674
8965,3420,"Miscellaneous production workers","Health practitioner support technologists and technicians",0.00900228998713244,0.00820859488169966
8965,5620,"Miscellaneous production workers","Stock clerks and order fillers",0.0107408306391936,0.00820859488169966
8965,5120,"Miscellaneous production workers","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.0193143408981169
8965,4020,"Miscellaneous production workers","Cooks",0.0141397995873056,0.0111057460164172
8965,5400,"Miscellaneous production workers","Receptionists and information clerks",0.0137155732698541,0.0106228874939643
8965,2200,"Miscellaneous production workers","Postsecondary teachers",0.0110461850603908,0.00531144374698213
8965,4610,"Miscellaneous production workers","Personal care aides",0.0180755227117732,0.0106228874939643
8965,3600,"Miscellaneous production workers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.024625784645099
8965,5240,"Miscellaneous production workers","Customer service representatives",0.0262161493694411,0.0169000482858522
8965,5860,"Miscellaneous production workers","General office clerks",0.0375910531699237,0.0231772090777402
8965,4760,"Miscellaneous production workers","Retail salespersons",0.0353467239948646,0.012071463061323
8965,4720,"Miscellaneous production workers","Cashiers",0.0393768585756063,0.0140028971511347
9000,2310,"Transportation supervisors","Elementary and middle school teachers",0.0253788634874884,0.0704697986577181
9000,5700,"Transportation supervisors","Secretaries and administrative assistants",0.0539558910698879,0.0855704697986577
9000,430,"Transportation supervisors","Miscellaneous managers",0.00200297156471719,0.0251677852348993
9000,800,"Transportation supervisors","Accountants and auditors",0.0113624487251977,0.0302013422818792
9000,230,"Transportation supervisors","Education administrators",0.00458049409247976,0.0201342281879195
9000,3255,"Transportation supervisors","Registered nurses",0.0380810326360358,0.0469798657718121
9000,2540,"Transportation supervisors","Teacher assistants",0.0174174689155588,0.0218120805369128
9000,5120,"Transportation supervisors","Bookkeeping, accounting, and auditing clerks",0.0220129775089946,0.023489932885906
9000,5240,"Transportation supervisors","Customer service representatives",0.0262161493694411,0.0251677852348993
9000,5860,"Transportation supervisors","General office clerks",0.0375910531699237,0.0201342281879195
9030,2310,"Aircraft pilots and flight engineers","Elementary and middle school teachers",0.0253788634874884,0.0966850828729282
9030,3255,"Aircraft pilots and flight engineers","Registered nurses",0.0380810326360358,0.0939226519337017
9030,9030,"Aircraft pilots and flight engineers","Aircraft pilots and flight engineers",0.000176600836678873,0.0359116022099447
9030,5700,"Aircraft pilots and flight engineers","Secretaries and administrative assistants",0.0539558910698879,0.0386740331491713
9050,9050,"Flight attendants","Flight attendants",0.00126077178248633,0.375
9120,9120,"Bus drivers","Bus drivers",0.00492585553716673,0.0434083601286174
9120,2310,"Bus drivers","Elementary and middle school teachers",0.0253788634874884,0.0466237942122186
9120,4510,"Bus drivers","Hairdressers",0.00508542818086978,0.0257234726688103
9120,430,"Bus drivers","Miscellaneous managers",0.00200297156471719,0.022508038585209
9120,4600,"Bus drivers","Childcare workers",0.00844187845866264,0.0289389067524116
9120,3255,"Bus drivers","Registered nurses",0.0380810326360358,0.0562700964630225
9120,3600,"Bus drivers","Nursing, psychiatric, and home health aides",0.0327762790958214,0.0482315112540193
9120,3500,"Bus drivers","Licensed practical and licensed vocational nurses",0.00974536731776145,0.0192926045016077
9120,2540,"Bus drivers","Teacher assistants",0.0174174689155588,0.0257234726688103
9120,5000,"Bus drivers","Office and administrative support supervisors",0.0150922090533428,0.0176848874598071
9120,5700,"Bus drivers","Secretaries and administrative assistants",0.0539558910698879,0.0562700964630225
9120,5240,"Bus drivers","Customer service representatives",0.0262161493694411,0.0192926045016077
9130,4700,"Truck drivers","Retail sales supervisors",0.00814868142574731,0.025089605734767
